Age,Education,Income,Occupation,Gender,Marital Status,Settlement Size,component 1,component 2,component 3,Segment PCA
26,1,118820,1,1,1,1,0.07592233348788761,-0.2335355285677129,-0.912366675145751,0
43,1,121517,1,1,0,1,0.9696249989715937,-0.7970066306870403,0.8442994034731188,1
34,1,113572,1,1,0,1,0.6097504326196894,-1.06282961842333,0.41062504435038394,1
22,1,131170,1,1,1,2,0.7067857524790412,-0.3854253048078123,-1.5381611314218708,1
42,1,92430,0,1,0,1,-0.22939251820537176,-0.9418024144213097,1.538249427211893,2
38,1,124554,0,1,0,1,0.10153801546174024,-0.9432616213068968,1.190470693864637,2
29,1,115988,1,1,1,2,0.6925986745220027,-0.24858121167979186,-1.107975606739059,1
44,1,107301,1,1,0,2,1.3739091569625907,-0.9026012554574231,0.5941410477330724,1
29,1,103767,2,1,1,1,0.722916197267234,-0.17989775264238408,-1.3103393446618918,1
44,1,141493,1,1,0,2,1.8446408455942045,-0.7907050661305723,0.44546833349859705,1
38,1,154339,1,1,0,2,1.8545000914551548,-0.9085469921237544,0.07746464974603197,1
26,1,112369,0,1,1,1,-0.7836258781942481,-0.27760617956495304,-0.264817374230336,0
53,1,158193,1,1,0,1,1.7528805940930619,-0.41051211123304815,1.2050709283645877,1
43,1,143734,1,1,0,1,1.2754932116040392,-0.7242996337791482,0.747696054966236,1
33,1,121890,1,1,0,1,0.6964342825384936,-1.062255188560239,0.32243243550510914,1
52,1,127609,0,1,0,1,0.5332534215030893,-0.5602069530926773,1.9055301663408741,2
26,1,94650,0,1,1,2,-0.4554011813313095,-0.42131158896781984,-0.5517685916535807,0
38,1,175504,2,1,0,1,2.344452855094601,-0.7306050463974655,-0.2700671753735774,1
47,1,165495,1,1,0,2,2.25858147379314,-0.6322157374265229,0.4971770269605162,1
26,1,120389,1,1,1,1,0.09752323485262215,-0.22840084440025174,-0.9191889578035037,0
36,1,165340,1,1,1,1,0.994703277898359,0.18517430697581816,-0.5943985603772395,1
36,1,119804,1,1,0,1,0.751213460894732,-0.9891410291109527,0.48757625323437137,1
57,2,154344,2,1,0,1,2.8435187688227703,0.7734415171845099,1.2700303796640782,3
31,1,106266,2,1,1,2,1.3851534485283357,-0.20414421405466457,-1.581152893832974,1
45,1,136129,1,1,0,1,1.2264580421838418,-0.695893788141187,0.8848129267790497,1
40,1,151914,2,1,0,1,2.075347317085953,-0.7545114546899471,-0.06344476609474574,1
21,1,121473,1,1,1,1,-0.026715967229543558,-0.35808797927037783,-1.1840249266092633,0
46,1,127147,1,1,0,2,1.702800273943494,-0.7843597086843609,0.6118962361564797,1
35,1,125387,1,1,0,2,1.3724113040749328,-1.0832356112222794,0.04727941017568536,1
31,1,139490,0,1,1,2,0.3010877302945573,-0.14133431024397697,-0.48661809689157487,1
51,1,124990,1,1,0,2,1.8122671578839384,-0.6581840563583299,0.881397794058332,1
21,1,101471,2,1,1,1,0.4686457283268295,-0.4005869906579989,-1.7165520202936129,1
48,1,155708,1,1,0,1,1.5795058808759457,-0.551879098106787,0.9557535872232776,1
48,1,142345,1,1,0,2,1.9677009578184144,-0.6813291319625153,0.6498617303754488,1
68,2,148675,0,1,0,1,1.5301597749632558,1.0020869695115775,3.105948259364878,3
45,2,116484,1,1,1,2,1.4063115664954973,1.2463956597296422,0.18188439467881337,3
35,1,150237,2,1,0,2,2.485264158338172,-0.9789526887163612,-0.6802719166288298,1
22,1,100273,1,1,1,2,0.2814173334438586,-0.4865383301246025,-1.4038156455859272,1
44,1,122292,0,1,0,1,0.23739192450477334,-0.7907826671247998,1.512453319841767,2
52,1,159216,1,1,0,1,1.7391319548750024,-0.43381118105232047,1.1485982379312367,1
48,1,130082,1,1,0,2,1.798872498012334,-0.7214608285498798,0.7031833697840056,1
33,1,139547,1,1,0,2,1.5116911570170137,-1.090189669277253,-0.1183397323965747,1
35,1,122895,1,1,1,1,0.382517429934424,0.01962255940562325,-0.4618648884350592,1
64,2,154549,1,1,1,1,1.8870157050199332,1.9629766017114987,1.3688333836350348,3
58,1,149315,0,1,0,2,1.5712496661545592,-0.4150092025206183,1.7592993077476908,1
24,1,118101,0,1,1,2,-0.1882092987016903,-0.39786006983995054,-0.7577866049544468,0
40,1,115831,0,1,0,2,0.6092785713021598,-1.0042330194478246,0.9684523365261262,1
49,1,118571,2,1,0,2,2.4389649714636845,-0.7095254067216545,0.18576045333615385,1
31,1,138906,1,1,0,2,1.4472011303546106,-1.145581241903668,-0.21960157374678074,1
46,1,98520,1,1,0,2,1.3086836369975057,-0.8780439685071191,0.7363713704098234,1
46,1,106576,1,1,0,1,0.8474254730297686,-0.7659615375046193,1.0653389787329197,1
49,1,121592,1,1,0,1,1.1376530995311245,-0.6368796478883998,1.1561203503099242,1
29,1,135605,0,1,0,1,0.0031871727073481144,-1.1469186049354172,0.6741984498683036,2
37,1,114552,1,1,0,2,1.2789077398758368,-1.0654002116397034,0.19844087917431324,1
33,1,151339,2,1,0,1,1.872602971968344,-0.9429216526150894,-0.42511613664230324,1
71,2,170387,1,1,0,2,3.2554761749657657,1.090322798226485,2.1841185417530795,3
35,1,118288,1,1,0,2,1.274677206695551,-1.1064676844567005,0.07814708677695302,1
40,1,109992,1,1,0,2,1.2996266059463177,-1.000382424803737,0.3743420756768583,1
27,1,90654,0,0,0,0,-1.87523065827973,-0.342181397465092,0.5413961848456567,2
61,2,113290,0,0,0,0,-0.35572297807050257,1.7048950989048959,2.6714288263630728,3
29,1,100093,1,0,1,1,-0.7301311614923275,0.7045380404490741,-1.263069352094133,0
33,1,109489,1,0,0,0,-0.6781925902072694,-0.09770152822161549,0.15214617542333678,2
56,2,139427,0,0,0,0,-0.1350498908660565,1.6571960089343245,2.2976580918309355,3
27,1,123411,1,0,1,1,-0.4647703304124275,0.7275543059158395,-1.4685090584520546,0
22,1,137925,1,0,1,0,-0.97628220000976,0.7275364680239528,-1.42774449796771,0
19,1,99119,1,0,1,0,-1.5940340097278354,0.5205998069967078,-1.4150828456900653,0
28,1,91084,1,0,1,1,-0.8819934033177904,0.6484084087636645,-1.2759211759738969,0
24,1,110137,1,0,1,1,-0.7310153118039253,0.6041732574849078,-1.5668649465298914,0
27,1,67041,0,0,1,0,-2.583736206776439,0.6058380332706497,-0.23990684833194237,0
30,1,127299,1,0,1,1,-0.3277452726725538,0.8202188816917106,-1.3293412232577928,0
26,1,84555,0,0,0,0,-1.9870300428895287,-0.3887878099489009,0.5158911789811503,2
26,1,123895,1,0,1,0,-1.0581071190857272,0.7882098083232044,-1.1586415978960332,0
23,1,94324,1,0,1,1,-0.976550296067663,0.5257769648209099,-1.550131804696875,0
28,1,96062,1,0,1,0,-1.3856273317218906,0.7504178264663267,-0.9335698926854956,0
67,3,144843,1,0,1,0,0.8945523301881974,4.083293544318371,1.8025268641247332,3
27,1,107485,1,0,1,1,-0.684028428012658,0.6754351344365631,-1.3992600631637335,0
32,1,98573,1,0,1,0,-1.2397272606932856,0.8652229773544716,-0.7363901139916981,0
24,1,107462,0,0,0,0,-1.7273275741174081,-0.3671165764724648,0.3122385715221051,2
28,1,115809,1,0,1,1,-0.5415967900334944,0.7293230461380906,-1.3834297411191765,0
48,2,118749,0,0,0,0,-0.6423909582045172,1.376350133336639,1.9713735231557583,2
32,1,139112,1,0,1,1,-0.1094469158337235,0.9121717618508692,-1.2766571651149912,0
25,1,94075,1,0,1,0,-1.4964807428751736,0.6639744327187176,-1.0810036038086213,0
57,2,62002,0,0,1,0,-1.5565690577246731,2.4557580770380314,1.8023634273659264,0
28,1,127262,1,0,1,0,-0.9560874193065196,0.8525224447102941,-1.0692328747899538,0
24,1,122846,1,0,1,1,-0.5560466340190874,0.6457645264997343,-1.622125870874941,0
25,1,61907,0,0,1,0,-2.7100827342876324,0.53574274110032,-0.3216323506246057,0
31,1,89287,0,0,0,0,-1.782720195595575,-0.24006732701124525,0.7554381765074378,2
33,1,103696,1,0,0,1,-0.18577901528453275,-0.2023781018175095,-0.18666134727483613,0
50,2,147603,1,0,1,0,0.1978331908050908,2.572325282978728,0.44648470307353466,3
58,2,139229,0,0,1,1,0.10663876087525642,2.6494183434882617,1.1545951334022275,3
27,1,107932,0,0,1,0,-2.020777342719486,0.7396572622646908,-0.4177079701663461,0
48,2,116235,0,0,1,0,-1.0604201409303307,2.393417812159864,1.0983283983300192,0
22,1,85974,0,0,1,0,-2.462242783964311,0.5345632487542602,-0.5823533481499605,0
40,1,124001,0,0,1,0,-1.4377268230188658,1.1386544144212847,0.18873987538889417,0
32,1,121428,1,0,1,0,-0.9250755075441417,0.9400178828020956,-0.8357675965557168,0
25,1,93233,0,0,0,0,-1.8953899632120856,-0.3870352498753025,0.4261332280346701,2
27,1,67965,0,0,1,0,-2.571015217062599,0.6088619008109519,-0.24392455972503593,0
27,1,88001,0,0,1,0,-2.2951734963845736,0.6744313921935202,-0.3310445440021168,0
23,1,129112,1,0,1,0,-1.0697808658466925,0.7253421091214138,-1.3373995437332773,0
32,1,109324,1,0,1,1,-0.5195473937513218,0.8146880320992249,-1.1471338025852607,0
25,1,112785,1,0,1,1,-0.6667268963526346,0.6394859828674369,-1.5263543973563305,0
46,2,136735,0,0,1,0,-0.8338555750166654,2.407211936145491,0.9051418420865326,0
21,1,107779,1,0,1,1,-0.8469763930695838,0.5165157351036925,-1.7126854856542748,0
29,1,103526,1,0,1,0,-1.2550355759439191,0.8014913159983095,-0.9140001422880593,0
31,1,93171,0,0,1,0,-2.1126661616664673,0.7979383437198287,-0.1454265559947216,0
26,1,106559,0,0,0,0,-1.6840942661976117,-0.31677787341555924,0.4202139912174806,2
23,1,112728,1,0,1,1,-0.7231768169621346,0.5860055992491784,-1.6301555714484914,0
38,1,102855,1,0,0,1,-0.05819435811528583,-0.07189572905529085,0.07711801561261,0
35,1,85381,0,0,0,0,-1.7251649200147081,-0.14626234712539335,0.9805201781552194,2
27,1,100762,1,0,1,1,-0.7765860187552395,0.6534335527553387,-1.3700272994237255,0
22,1,131445,1,0,1,1,-0.4933267635430924,0.6206116292763404,-1.7635648261560826,0
52,2,123194,1,0,1,0,-0.0825477699044621,2.545738628457342,0.6566682656326078,3
19,1,99519,1,0,1,1,-1.016359515651625,0.43619034560545766,-1.7808186007014724,0
23,1,112853,1,0,1,0,-1.293623475973664,0.6721331671974181,-1.2667026070013423,0
42,1,110509,1,0,0,0,-0.4136566101847382,0.14545881588199872,0.6159316291317565,2
27,1,106446,1,0,1,1,-0.698332657788285,0.6720349197456823,-1.3947423119327553,0
39,2,89665,0,0,1,0,-1.6767107607673721,2.0666429489494105,0.7456387520821413,0
50,2,128233,1,0,1,1,0.5033280673027158,2.4232168375271175,0.16671231845331747,3
36,1,133615,1,0,1,0,-0.6459629944472316,1.0864885556815427,-0.6806607350043149,0
25,1,115833,1,0,1,1,-0.6247641510628252,0.6494608186497323,-1.539607627146535,0
27,1,65560,0,0,1,0,-2.604125585311284,0.6009913364879794,-0.23346720485448394,0
30,1,118642,1,0,1,0,-1.0190964031851015,0.877606617671408,-0.9277026078862414,0
22,1,63635,0,0,0,0,-2.386372429548087,-0.5638379581849046,0.39875690790148643,2
27,1,122649,1,0,1,1,-0.4752610167348798,0.7250605969702654,-1.4651957510045033,0
31,1,143321,2,0,0,1,1.0748205844251277,-0.10303659825694814,-1.0825059427411696,1
29,1,99556,1,0,1,0,-1.3096917763377978,0.7884991578435481,-0.8967378974497677,0
34,1,36760,0,0,0,0,-2.42237764294907,-0.3320255729736246,1.1399081634780772,2
33,1,71935,0,0,0,0,-1.96594528573092,-0.24355935682276975,0.9349366857103848,2
26,1,114977,1,0,1,0,-1.1808839440511207,0.7590249049418037,-1.1198645955111752,0
36,1,147691,1,0,1,1,0.11999316123771654,1.0468349519538986,-1.1058620971715096,0
26,1,54296,0,0,1,0,-2.7870330996526653,0.5374820280673085,-0.23651389973919798,0
39,1,80014,0,0,1,0,-2.071141855115637,0.9680563424494174,0.32797842933123683,0
44,2,77887,0,0,1,0,-1.6996991171265514,2.1613330713996333,1.0569740776387047,0
46,2,98517,0,0,1,0,-1.3600144331157242,2.282140323964467,1.0713202988194868,0
31,1,103012,0,0,1,0,-1.9771821142921189,0.8301438420576137,-0.1882169216001694,0
26,1,121377,1,0,0,0,-0.7093550145417773,-0.24532551277577813,-0.263716469033447,0
22,1,91359,1,0,1,1,-1.0452029471675328,0.4894268303363508,-1.5892639831868742,0
48,2,104833,0,0,0,0,-0.8339767729856804,1.330808855532695,2.031882691712349,2
27,1,101209,1,0,1,0,-1.342599605593764,0.7406148927251992,-1.007974446522654,0
30,1,58207,0,0,0,0,-2.2384406235402574,-0.36842615835250775,0.8385548679490682,2
27,1,116708,1,0,1,1,-0.5570525750573069,0.7056181759129769,-1.4393632581621125,0
36,1,107471,1,0,1,1,-0.43372784124132857,0.9152116267688865,-0.930978599086852,0
31,1,128495,1,0,1,0,-0.8556145560366074,0.9364983101836738,-0.9185206415993031,0
21,1,124468,1,0,0,0,-0.805963235719531,-0.368444571722326,-0.5372792200534259,0
26,1,106922,1,0,1,1,-0.7196120127784983,0.6469457465232221,-1.4488365520067754,0
24,1,104291,1,0,0,0,-1.0002483700397822,-0.3545347279349507,-0.29347261356609494,0
29,1,98204,1,0,1,0,-1.3283051725424644,0.7840746243863094,-0.8908591682252409,0
32,1,127071,1,0,1,0,-0.8473866060774771,0.9584850738517978,-0.8603043339921099,0
45,2,85115,0,0,1,0,-1.572356445301466,2.2116342311269497,1.077569996746931,0
58,2,104013,0,0,1,0,-0.9503582200808758,2.6198895231877812,1.6717168622901994,3
25,1,89863,1,0,1,0,-1.5544686310512483,0.650190309255782,-1.0626891012245192,0
67,3,135300,1,0,1,0,0.7631709396696116,4.052063275988172,1.8440214743241836,3
53,2,107861,0,0,1,0,-1.0365445914606024,2.4992478102672164,1.3948625446851854,3
24,1,123994,1,0,1,0,-1.1124093401331507,0.7352399477961656,-1.2631210868987166,0
20,1,91270,0,0,0,0,-2.061578143279176,-0.526693947943806,0.1745461408466119,2
71,3,133245,0,0,1,0,0.07547416872450918,4.128966596564651,2.680554248764584,3
31,1,118594,1,0,1,1,-0.4197570695818947,0.8183779618523241,-1.2394658716537224,0
27,1,40606,0,0,1,0,-2.947674911414269,0.519327277396314,-0.12496290820593778,0
36,1,129304,0,0,1,0,-1.4760491736752361,1.0494212342689848,-0.042416523246064736,0
25,1,113118,1,0,1,0,-1.2343099559480615,0.7262942482706365,-1.1638058527898776,0
41,1,133131,1,0,0,0,-0.130045231189349,0.1928442861092472,0.46554276079859164,2
30,1,106876,1,0,1,1,-0.608914940341115,0.7533829003328468,-1.2405384962219166,0
32,1,130870,1,0,1,1,-0.22291704269678392,0.8851991251980877,-1.2408195273423968,0
29,1,125621,0,0,1,0,-1.721582302375761,0.8508398455264629,-0.39057377365321666,0
27,1,78923,0,0,0,0,-2.0367349118869327,-0.38057207940804016,0.5924045964824324,2
32,1,123983,1,0,1,0,-0.8899000435626908,0.9483793347127797,-0.8468771773017711,0
25,1,75184,0,0,1,0,-2.5272942273280536,0.5791928377806134,-0.37936303695155726,0
24,1,109693,1,0,0,0,-0.9258773890504287,-0.33685622960950484,-0.31696144142918076,0
63,2,86273,0,0,1,0,-1.0554272481650695,2.6950685003184356,2.008975992311723,3
42,2,113190,0,0,0,0,-0.8859189587539801,1.1982763003312706,1.683397954327313,2
22,1,109274,0,0,1,0,-2.1414645801412933,0.6108144540454282,-0.6836657674779693,0
46,2,143489,1,0,1,1,0.6020317021678258,2.3665556851114284,-0.10772144110746462,3
24,1,99570,1,0,1,1,-0.8764944225248618,0.5695918632226,-1.5209178076870122,0
30,1,139468,1,0,0,1,0.22320723871897805,-0.16525199940249133,-0.4982777039518794,1
44,2,108627,0,0,1,0,-1.276492164958331,2.2619323010412855,0.9233112548857869,0
25,1,106355,1,0,0,0,-0.9440000606413949,-0.32113319156057807,-0.2504227316505791,0
27,1,96952,1,0,1,0,-1.4012070224896687,0.72668350298595,-0.9894642761759012,0
27,1,141502,1,0,1,1,-0.2157060177359381,0.7867586215777502,-1.5471718472101232,0
34,1,110420,1,0,1,1,-0.44879324336619414,0.8715686304083645,-1.047850379724078,0
18,1,97741,1,0,1,1,-1.068670375852872,0.40372476823165476,-1.825112059952946,0
25,1,99583,1,0,1,1,-0.8484828554458308,0.5962813299809991,-1.4689498239671301,0
21,1,63698,0,0,1,0,-2.796755859700502,0.4350162462277374,-0.5375179674278061,0
26,1,116688,1,0,1,1,-0.5851605132705333,0.678905801067151,-1.4913008046744722,0
27,1,131542,2,0,1,1,0.41790695347668977,0.7771228978954472,-2.1233632891730942,0
25,1,136055,1,0,0,1,0.037056466568481515,-0.3096559441522048,-0.7435599410100832,0
30,1,100195,1,0,1,1,-0.7008943042785218,0.7315187671761824,-1.2114883557270486,0
66,3,131001,1,0,0,0,1.0595708820976595,2.986052559763633,2.6946661884528074,3
25,1,104062,1,0,1,1,-0.7868190968654318,0.6109392333500608,-1.4884252886096263,0
43,2,137689,1,0,1,0,-0.13348401463454232,2.3533524238426753,0.12542091553474408,3
35,1,137705,1,0,1,1,-0.04531973746049685,0.9875080057805288,-1.1144657565155023,0
70,3,69915,0,0,0,0,-0.440823663520255,2.869771979072174,3.7878759339383437,3
35,1,68731,0,0,0,0,-1.9543905463517568,-0.20075086936135667,1.0529172503359638,2
26,1,105726,1,0,1,0,-1.3082452815432555,0.7287502311156837,-1.079639651682703,0
29,1,78078,0,0,0,0,-1.9927031002837998,-0.33004356648388594,0.7001278221726136,2
22,1,110835,0,0,1,0,-2.1199738172156404,0.6159229575415444,-0.6904532647556952,0
26,1,115531,1,0,0,1,-0.21767110677795118,-0.35017553331933005,-0.6022935385889424,0
36,1,92723,0,0,1,0,-1.9796709536773731,0.9297068419618512,0.11664397509890885,0
35,1,107509,1,0,1,1,-0.46103727577121895,0.8886890617903095,-0.9831683396044055,0
28,1,116763,1,0,1,1,-0.5284627811731012,0.7324450911959353,-1.3875778976873705,0
24,1,100733,1,0,1,0,-1.4326506190656487,0.6591163732778027,-1.1619782462983383,0
34,1,92652,0,0,1,0,-2.0363136165552653,0.8761806421687399,0.012903675421794205,0
25,1,106987,1,0,1,0,-1.3187173021986582,0.706230036268913,-1.1371472071718507,0
54,2,51882,0,0,1,0,-1.7793919595085403,2.342698758284711,1.6902934032125307,0
46,2,104751,0,0,0,0,-0.8907708762173084,1.2772466573164845,1.9281902219327718,2
42,1,50947,0,0,1,0,-2.387818329864498,0.952872915205098,0.6104402893733316,0
45,2,126986,0,0,0,0,-0.6124874442124559,1.3233656375674374,1.7794840963584018,2
48,2,110223,0,0,0,0,-0.7597709996549482,1.3484480828511243,2.0084460419193033,2
21,1,100591,0,0,0,0,-1.9054205023295592,-0.4695432700759565,0.1860413349053312,2
31,1,123257,1,0,1,0,-0.9277276990248035,0.9193565156207926,-0.8957449140267664,0
35,1,137736,1,0,0,1,0.3385252272355938,-0.037685498911278266,-0.23062411936395033,1
36,1,110221,1,0,1,1,-0.3958677528072813,0.9242112325435954,-0.9429360734710593,0
32,1,99703,0,0,1,0,-1.9949055340414168,0.8459617850401647,-0.1218043088241648,0
26,1,106667,0,0,1,0,-2.066025575514672,0.7088705204408607,-0.46423204191203704,0
34,1,143319,1,0,1,0,-0.5680302520731924,1.0649518636876232,-0.8269044209016562,0
65,2,135557,1,0,1,1,1.0216486900141153,2.846889089655067,0.9152339524751876,3
50,2,93390,0,0,1,0,-1.3192690367995743,2.3719494788863478,1.3017114190938568,0
39,1,97577,1,0,1,0,-1.0586113515501816,1.048491945944316,-0.3678877644413809,0
52,2,124196,0,0,0,0,-0.4560700800332355,1.5007635906082544,2.155787067379726,3
36,1,81136,0,0,1,0,-2.1391927153811197,0.891787412103106,0.1670262498952023,0
29,1,119439,1,0,1,0,-1.035956453307195,0.8535679438866508,-0.9831926113338361,0
36,1,145231,1,0,1,1,0.08612559122035078,1.038784395515432,-1.0951655928132733,0
36,1,85623,0,0,1,0,-2.07741881836164,0.9064714961435126,0.14751599987267966,0
27,1,145373,1,0,1,1,-0.1624127805256849,0.799426793924622,-1.5640036229705834,0
36,1,135896,2,0,1,1,0.7283431279861711,1.0311940367819263,-1.6740746425908368,0
26,1,106470,1,0,1,1,-0.7258348345865675,0.6454665385922518,-1.4468711780352619,0
57,2,113334,1,0,0,1,0.8764553148728155,1.5356921171106872,1.4796437408168372,3
27,1,100560,0,0,0,0,-1.7388517360878504,-0.30976318117263235,0.4983231880274914,2
58,2,108442,0,0,1,0,-0.8893828267447321,2.6343837973609396,1.652458806272871,3
27,1,64472,0,0,1,0,-2.619104413026281,0.5974307651851128,-0.22873639317084135,0
49,2,120207,1,0,1,0,-0.2071684859428534,2.4560226507916574,0.5135827270128299,3
43,2,101680,1,0,1,0,-0.6292308962423974,2.235509949536681,0.28199425920780213,0
45,2,92342,0,0,0,0,-1.0894419546521386,1.2099902403096168,1.9301221845643908,2
27,1,98611,0,0,1,0,-2.149102391553578,0.7091535075643056,-0.3771786542626393,0
34,1,97613,1,0,1,1,-0.6251111170297727,0.8296566481695664,-0.9921633344736999,0
21,1,82298,0,0,1,0,-2.5406839888374932,0.4958863071039487,-0.6183939759900791,0
54,2,125302,1,0,1,1,0.5743064651465623,2.520212586733094,0.38755485191033434,3
43,2,108725,0,0,1,0,-1.3029755611951153,2.2356060910977935,0.8708606240180329,0
25,1,85569,0,0,0,0,-2.000902587851554,-0.41211633302343603,0.45945762210032937,2
57,2,110372,0,0,0,0,-0.5072263421873457,1.588758006362094,2.476018753878139,3
26,1,100511,1,0,1,1,-0.8078742043969261,0.6259652110244377,-1.4209604180878113,0
30,1,110455,1,0,0,0,-0.7483911500348289,-0.17448098165914655,-0.008127689102175553,0
58,2,141993,0,0,0,0,-0.044057802299820314,1.7188873056030356,2.390549701112198,3
25,1,121789,1,0,1,1,-0.5427660831671219,0.6689523284657922,-1.5655053425764762,0
23,1,138967,1,0,1,0,-0.9341040762039529,0.7575934236340515,-1.3802507837537719,0
22,1,105230,1,0,0,0,-1.0429860549837147,-0.40475561797080567,-0.4016045674715908,0
21,1,90656,1,0,1,1,-1.0827139546172884,0.4604792806744794,-1.638231727879446,0
20,1,115445,1,0,1,1,-0.76926882593587,0.5149564402521981,-1.7980430860273666,0
22,1,59955,0,0,1,0,-2.820454289769936,0.44941388778984365,-0.4692182477853486,0
27,1,126268,1,0,0,1,-0.04201896211102169,-0.2883908766234853,-0.5969553567949638,0
24,1,80830,0,0,0,0,-2.093978437817605,-0.4542720313786618,0.42803910163126946,2
23,1,123625,1,0,1,0,-1.1453220677512803,0.7073854411629316,-1.313541121207407,0
26,1,102543,1,0,1,1,-0.7798990408703865,0.6326151015459679,-1.4297959046146145,0
28,1,101948,1,0,0,0,-0.9211747969234921,-0.25561469938514625,-0.07518680554104616,0
64,3,142280,1,0,1,0,0.775768951421092,3.99496514223395,1.657597700363536,3
26,1,105434,1,0,1,1,-0.7400977624475391,0.6420761416531251,-1.4423664713217934,0
31,1,106115,1,0,1,0,-1.1637268393653253,0.8632578820971353,-0.8212085409743748,0
28,1,111057,0,0,0,0,-1.5665037445933465,-0.2487639446171257,0.5047049312222732,2
25,1,117758,1,0,1,1,-0.5982620891589923,0.6557605426920284,-1.5479778592154803,0
49,2,118396,0,0,0,0,-0.6194182247134357,1.401841834381022,2.0249329380118657,2
33,1,136260,1,0,1,1,-0.12087867725052709,0.9294852756839808,-1.2122316671730162,0
27,1,97192,1,0,0,0,-1.0144846910725904,-0.2978260316669792,-0.10653140707754911,0
59,2,62101,0,0,1,0,-1.4995409103099988,2.509375909180849,1.905981978212947,0
28,1,123497,1,0,1,0,-1.0079213221989511,0.8402011662587384,-1.052862005314848,0
24,1,120326,1,0,1,1,-0.5907402423295597,0.6375176150261832,-1.6111684761665037,0
26,1,66645,0,0,1,0,-2.6170206516264662,0.5778951668716277,-0.2902094819830426,0
33,1,83429,0,0,0,0,-1.8077038833814887,-0.20594427726840556,0.8849587909569027,2
37,1,107539,1,0,0,1,-0.021540894148964377,-0.0832138691504875,0.004726665644501792,0
46,2,153880,1,0,1,0,0.1729201951068157,2.486279599562635,0.21109318442031427,3
62,2,140178,0,0,1,1,0.2310343016733222,2.7591117182963716,1.358566757546254,3
26,1,100402,0,0,0,0,-1.7688595623752217,-0.33692717259915234,0.4469856893205943,2
49,2,122158,0,0,1,0,-0.9510438019803115,2.439448249874091,1.1245986825551144,0
25,1,89331,0,0,1,0,-2.33252816511843,0.6254900824696329,-0.44087663335642163,0
37,1,125359,0,0,1,0,-1.5025285993314625,1.0631578138796398,0.026761527242069344,0
31,1,124110,1,0,0,0,-0.5325660097131542,-0.10314692509035625,-0.015477474672966639,0
25,1,93526,0,0,0,0,-1.8913561428807495,-0.3860763827873061,0.4248592134911892,2
21,1,70170,0,0,1,0,-2.707653862484084,0.4561964093455244,-0.5656593398694745,0
27,1,82357,0,0,1,0,-2.372876165156124,0.6559609285599,-0.3065034583932204,0
29,1,126745,1,0,1,0,-0.9353725238165959,0.8774774419921132,-1.0149603596432968,0
30,1,103326,1,0,1,1,-0.6577888726832486,0.7417652274236776,-1.225102483835031,0
26,1,116048,1,0,1,1,-0.5939715883970027,0.6768113473595827,-1.4885179742723291,0
40,2,137115,0,0,1,0,-0.9956195518534718,2.248573979029575,0.5913424767607042,0
23,1,105365,1,0,1,1,-0.8245454828311851,0.5619095638603858,-1.5981399773063403,0
31,1,95911,1,0,1,0,-1.3042084184129679,0.8298644357970894,-0.7768397887502118,0
29,1,88669,0,0,1,0,-2.2303117524902722,0.729911324585723,-0.229900103309501,0
22,1,103776,0,0,0,0,-1.8337390441549655,-0.43247316712942063,0.22421691544459374,2
26,1,108864,1,0,1,1,-0.6928759066916188,0.6533011044921254,-1.4572807030082768,0
39,1,106037,1,0,0,1,0.013445798144652535,-0.03483544386050925,0.11530664066938266,0
35,1,84851,0,0,0,0,-1.7324615916038155,-0.14799681660197345,0.9828247095819941,2
26,1,95748,1,0,1,1,-0.8734478775646957,0.6103778938226424,-1.4002500724543645,0
28,1,133616,1,0,1,1,-0.29644239194437555,0.7875979479672679,-1.4608576488862948,0
56,2,132752,1,0,1,0,0.1603704986494988,2.6836056782161677,0.8232064726953119,3
22,1,95712,1,0,1,1,-0.9852738690026576,0.5036723881317353,-1.6081915780939486,0
26,1,109063,1,0,1,0,-1.26230378514165,0.7396708436503029,-1.0941495033263753,0
41,1,113521,1,0,0,0,-0.4000220799863174,0.1286689154757792,0.5508104235892463,2
29,1,109380,1,0,1,1,-0.6022742010243293,0.734930527296245,-1.3034508301327266,0
42,2,82558,0,0,1,0,-1.6910572202392613,2.123325464546037,0.9326147439507138,0
50,2,124777,1,0,1,1,0.45574826161978244,2.411906787506248,0.18173960262488809,3
33,1,133542,1,0,1,0,-0.7304657840504181,1.0063088875531312,-0.8364168482988489,0
28,1,116492,1,0,1,1,-0.5321937207969655,0.7315582209541364,-1.386399542938963,0
27,1,68834,0,0,1,0,-2.55905142911744,0.6117057762357598,-0.24770312163044536,0
27,1,124023,1,0,1,0,-1.0285123119449089,0.8152756222321823,-1.1071736540140356,0
28,1,63882,0,0,0,0,-2.215976352548318,-0.4031480909523553,0.7098299690677158,2
24,1,122492,1,0,1,1,-0.5609202599484157,0.6446060317927353,-1.6205866178087553,0
28,1,141453,2,0,0,1,0.9656054825531724,-0.18909055451830614,-1.2304570863921942,1
32,1,99327,1,0,1,0,-1.2293467128099143,0.8676905056287005,-0.7396686360592223,0
32,1,45590,0,0,0,0,-2.3564775250446157,-0.356422503311943,0.9974647803486617,2
30,1,71167,0,0,0,0,-2.0600163522292565,-0.32601347077424425,0.7822025523056776,2
29,1,111992,1,0,1,0,-1.1384815727865947,0.8291970114487396,-0.9508117707014034,0
